会计,佛山三水万达广场商业物业管理有限公司,5500,异地招聘,上市公司,周末双休 带薪年假 包三餐 绩效奖金 节日福利 住房补贴,2年经验 本科 招1人,10000人以上
会计,广州中瑞汽车销售服务有限公司,5500,广州-番禺区,民营公司,节日福利 包工作餐 专业培训 年度旅游 定期体检 五险一金,1年经验 大专 招1人,50-150人
深圳急招财务会计（本科）,深圳市乐有家控股集团有限公司,7000,异地招聘,民营公司,弹性工作 五险一金 绩效奖金 餐饮补贴 加班补贴 带薪年假 专业培训 节日福利 住房补贴 交通补贴,1年经验 本科 招3人,10000人以上
会计文员,广州倪科商贸有限公司,5250,广州-白云区,民营公司,工作餐 全勤奖 节假日福利 社保 包吃 绩效奖金 带薪年假,2年经验 大专 招若干人,50-150人
会计文员,深圳市华展国际物流有限公司广州分公司,4750,广州-天河区,民营公司,五险一金 补充医疗保险 员工旅游 专业培训 定期体检 做五休二 周末双休 带薪年假 节日福利,1年经验 大专 招1人,50-150人
会计,广州嘉汇传媒有限公司,3750,广州-番禺区,民营公司,专业培训 员工旅游 弹性工作 年终奖金 绩效奖金 出国机会 带薪年假 节日福利 全勤奖 包住宿,1年经验 大专 招1人,50-150人
高级会计,广州科纳进出口有限公司,9000,广州-天河区,民营公司,周末双休 五险一金 员工旅游 专业培训 出国机会 年终奖金 定期体检,3-4年经验 本科 招2人,少于50人
会计/会计师,香港眼之悦（国际）集团有限公司,5250,广州,民营公司,,无需经验 中专 招若干人,50-150人
会计文员,广州水之猿贸易有限公司,3750,广州-番禺区,创业公司,包住宿,1年经验 大专 招1人,少于50人
财务会计专员,广州金硕信息科技有限公司,6250,广州-天河区,民营公司,,1年经验 本科 招2人,少于50人
电商财务会计+包吃住,广州素妍化妆品有限公司,6000,广州-白云区,创业公司,包住宿 带薪年假 绩效奖金 全勤奖 节日福利 专业培训 绩效旅游 不定期聚会 五险,2年经验 大专 招1人,150-500人
私募基金营运/会计,珠海钧誉资产管理有限公司,9500,广州-天河区,民营公司,五险一金 专业培训 补充医疗保险 员工旅游 出国机会 周末双休 年底分红,1年经验 本科 招1人,少于50人
总账会计,香港峻涛实业有限公司,7500,广州-增城区,民营公司,,5-7年经验 大专 招1人,150-500人
总账会计,广西南宁绿田园农业科技有限公司,5750,广州,民营公司,购买五险 绩效奖金 带薪年假 专业培训 意外险,3-4年经验 招1人,150-500人
会计助理,广州瑞雪财务代理有限公司,2500,广州-白云区,民营公司,,在校生/应届生 中专 招10人,50-150人
总账会计,华润（广州）医疗器械有限公司,9166,广州-越秀区,国企,五险一金 交通补贴 通讯补贴 带薪年假 年终奖金 专业培训 定期体检 周末双休 节日福利 高温补贴,2年经验 本科 招1人,少于50人
会计员（一般纳税人）,广州市比美高智能系统科技有限公司,5250,广州-番禺区,民营公司,全勤奖 交通补贴 餐饮补贴 通讯补贴 节日福利 五险一金,2年经验 大专 招1人,50-150人
会计实习生,广州中韬华益税务师事务所有限公司,2400,广州-黄埔区,民营公司,,在校生/应届生 大专 招2人,50-150人
财务会计专员,广州市魔西服装有限公司,6000,广州-天河区,民营公司,弹性工作 绩效奖金 节日福利 加班补贴 年终奖金,3-4年经验 大专 招1人,50-150人
会计,广州永佳雷克萨斯汽车销售服务有限公司,5250,广州-番禺区,民营公司,五险一金 包住宿 带薪年假 全勤奖 节日福利 绩效奖金 提供三餐 定期体检 年度旅游,1年经验 大专 招2人,500-1000人
