会计（传祺天河店）,广州市时利和汽车销售服务有限公司,5000,广州-天河区,民营公司,五险一金 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检,1年经验 大专 招若干人,50-150人
财务副经理,中科检测技术服务（广州）股份有限公司,18750,广州-天河区,国企,带薪年假 节日福利 专业培训 餐饮补贴 企业年金 绩效奖金 定期体检 晋升通畅 重点项目 六险两金,3-4年经验 本科 招1人,500-1000人
会计（保时捷品牌）,广州白云保时捷中心,7000,广州-白云区,民营公司,五险一金 专业培训 包吃 单休排休 带薪年假 节日福利 晋升空间,1年经验 大专 招2人,150-500人
会计主管,广东世城精装建设股份有限公司,11500,广州,民营公司,周末双休 五险一金 交通补贴 餐饮补贴 高温补贴,8-9年经验 大专 招1人,150-500人
全盘会计,广州瀚森实业有限公司,7000,广州-花都区,民营公司,五险一金,5-7年经验 大专 招1人,50-150人
财务经理,广州市汇点苑餐饮有限公司,9000,广州-增城区,民营公司,包吃 带薪年假 交通补贴 节日福利 提供住宿 专业培训,1年经验 大专 招若干人,150-500人
会计,广州帛�Z纺织品有限公司,7000,广州,民营公司,年终奖金 员工旅游 全勤奖 节日福利 绩效奖金,5-7年经验 本科 招1人,少于50人
财务分析-营运主管,广州市创乐信息技术有限公司,12500,广州-天河区,民营公司,节日福利 年终奖金 绩效奖金 五险一金,3-4年经验 本科 招1人,150-500人
资深财务主管,嘉尚服饰（广州）有限公司,10000,广州-番禺区,民营公司,,5-7年经验 大专 招1人,150-500人
统计专员,广州珠光实业集团有限公司,5833,广州,民营公司,五险一金 员工旅游 专业培训 定期体检 岗位补贴 绩效工资,1年经验 大专 招若干人,1000-5000人
财务经理,广州中球（国际）服饰有限公司,20000,广州,外资（非欧美）,弹性工作 带薪年假 全勤奖 节日福利 餐饮补贴,5-7年经验 本科 招若干人,500-1000人
财务会计（税务方向）,国美零售控股有限公司,5000,广州,民营公司,五险一金 带薪年假 节日福利 绩效奖金 14薪,1年经验 本科 招1人,10000人以上
财务会计,广东九潮集团有限公司,7000,广州-天河区,民营公司,全勤奖 加班补贴,5-7年经验 大专 招1人,150-500人
数据分析助理,广州瑞艾博贸易有限公司,4250,广州-海珠区,外资（非欧美）,周末双休 带薪年假 五险一金 绩效奖金 专业培训 定期体检 员工旅游 定期活动,在校生/应届生 大专 招1人,少于50人
费用会计,广州欧博化妆品有限公司,6500,广州,民营公司,,2年经验 大专 招1人,500-1000人
会计,广东石湾酒厂集团有限公司,6000,异地招聘,民营公司,专业培训 绩效奖金 提成 电话补贴 交通补贴 五险一金,在校生/应届生 本科 招1人,150-500人
会计,东莞市金舜房地产投资有限公司,8250,广州-越秀区,民营公司,五险一金 餐饮补贴 通讯补贴 年终奖金,3-4年经验 大专 招1人,50-150人
财务专员,广州合口美家居用品开发有限公司,5250,广州-天河区,民营公司,五险一金 通讯补贴 节日福利 年终奖金 定期体检 员工旅游,3-4年经验 大专 招1人,150-500人
财务经理 (英语流利),广州市恺德仕贸易有限公司,27500,广州,外资（欧美）,五险一金 补充医疗保险 通讯补贴 周末双休 绩效奖金,5-7年经验 大专 招1人,50-150人
财务会计专员,广州市联动同盟网络科技有限公司,6500,广州-天河区,民营公司,五险一金 绩效奖金 员工旅游 专业培训 年终奖金,3-4年经验 大专 招1人,50-150人
财务会计主管,广州泽隆集团股份有限公司,5250,广州-从化区,民营公司,五险一金 节日福利 绩效奖金 餐饮补贴 专业培训,5-7年经验 大专 招1人,150-500人
财务总监,广州中设机器人智能装备股份有限公司,22500,广州-黄埔区,民营公司,高温补贴 周末双休 节日福利 五险一金 餐饮补贴 带薪年假,8-9年经验 本科 招1人,150-500人
会计,广东荣骏建设工程检测股份有限公司,5250,广州-番禺区,民营公司,五险一金 专业培训 绩效奖金 包中餐,2年经验 大专 招1人,50-150人
