工程审计专业总监/专业经理,广东珠江投资股份有限公司,20000,广州-天河区,民营公司,带薪年假 五险一金 餐饮补贴 通讯补贴 高温补贴,8-9年经验 本科 招若干人,500-1000人
审计师,广东三和化工科技有限公司,9000,异地招聘,上市公司,五险一金 免费班车 员工旅游 年终奖金 免费住宿 工作餐 专业培训 定期体检 绩效奖金,5-7年经验 本科 招1人,1000-5000人
审计专员,广东万城万充电动车运营股份有限公司,5250,广州-海珠区,民营公司,五险一金 定期体检 弹性工作 周末双休,1年经验 大专 招1人,500-1000人
集团总部审计主管,广州升龙投资有限公司,13750,广州-天河区,民营公司,五险一金 餐饮补贴 通讯补贴 定期体检 年终奖金 专业培训,3-4年经验 本科 招3人,1000-5000人
审计经理,广州市康亦健医疗设备有限公司,15000,广州-海珠区,民营公司,包食宿 五险 企业年金 生日礼金 节日福利 专业培训 高温补贴,5-7年经验 本科 招1人,500-1000人
审计监察经理,清远市恒丰房地产开发有限公司,20500,异地招聘,民营公司,提供免费用餐 五险 员工旅游 一流工作环境 绩效奖金 全勤奖,5-7年经验 大专 招1人,50-150人
审计经理,广州辣猫餐饮管理有限公司,7500,广州-白云区,民营公司,专业培训 股权 节日福利 全勤奖 通讯补贴 交通补贴 住房补贴 餐饮补贴 五险 补充医疗保险,3-4年经验 大专 招1人,500-1000人
审计项目经理（深圳）,天健会计师事务所（特殊普通合伙）广东分所,9000,广州-黄埔区,民营公司,周末双休 五险一金 带薪年假 节日福利 交通补贴 通讯补贴 弹性工作 年终奖金 专业培训 员工旅游,3-4年经验 本科 招2人,150-500人
会计、审计、财务,博雅国际教育集团,6000,广州,事业单位,五险一金 包住宿 通讯补贴 交通补贴 节日福利,3-4年经验 大专 招1人,500-1000人
价格审计专员,广州市西亚兴安商业有限公司,5000,广州,民营公司,五险一金 餐饮补贴 提供住宿,在校生/应届生 本科 招1人,1000-5000人
审计实习生,大华会计师事务所（特殊普通合伙）广州分所,1750,广州-天河区,民营公司,,本科 招若干人,150-500人
审计专员,广东薛航集团有限公司,7000,广州,民营公司,五险一金 免费班车 年终奖金 节日福利 加班补贴 周末双休 定期体检 绩效奖金 专业培训 餐饮补贴,2年经验 本科 招2人,500-1000人
审计专员,广东广垦绿色农产品有限公司,9000,广州,合资,周末双休 五险一金 节日福利,3-4年经验 本科 招1人,500-1000人
审计专员,广州乔峰装饰工程有限公司,5500,广州-番禺区,民营公司,年终奖金 专业培训 弹性工作 五险 包吃,2年经验 大专 招1人,500-1000人
审计员,中审众环会计师事务所（特殊普通合伙）广东分所,7500,广州-越秀区,民营公司,五险一金 餐饮补贴 定期体检 通讯补贴 绩效奖金 交通补贴 员工旅游,2年经验 本科 招若干人,150-500人
