财务经理,广东意高能源科技股份有限公司,12500,广州-番禺区,民营公司,五险一金 绩效奖金 年终奖金 股票期权 周末双休,10年以上经验 本科 招1人,150-500人
财务经理,广州奥盛电子科技有限公司,16500,广州-天河区,民营公司,员工旅游 餐饮补贴 通讯补贴 出国机会 专业培训 绩效奖金 年终奖金,5-7年经验 本科 招1人,150-500人
分公司财务经理（外派海南）,华海鹏城酒业（集团）有限公司,12500,异地招聘,民营公司,五险一金 绩效奖金 年终奖金 定期体检 专业培训 弹性工作 交通补贴,3-4年经验 大专 招若干人,500-1000人
会计,广东大鼎建设工程有限公司,5250,广州-天河区,民营公司,年终奖金 员工旅游 社保 节日礼金,大专 招若干人,50-150人
财务主管,猫王（广东）互联网科技有限公司,5500,广州-黄埔区,民营公司,全勤奖 节日福利 交通补贴 加班补贴 五险一金 单休 员工旅游 出国机会 通讯补贴 弹性工作,1年经验 大专 招若干人,50-150人
财务总监,广东杉木药业有限公司,22500,广州,民营公司,五险一金 员工旅游 绩效奖金 周末双休 带薪年假 节日福利,3-4年经验 大专 招1人,150-500人
财务经理/主管,保利和乐教育华南公司,10000,广州-海珠区,国企,五险一金 交通补贴 通讯补贴 定期体检 年终奖金 员工旅游 节日福利 带薪年假,3-4年经验 本科 招1人,150-500人
财务专员,广州云印信息科技有限公司,5250,广州-黄埔区,民营公司,员工旅游 餐饮补贴 出国机会 年终奖金 弹性工作 专业培训 五险,1年经验 大专 招1人,50-150人
财务助理/财务文员,广州恒格塑料制品有限公司,4250,广州-黄埔区,民营公司,五险一金 全勤奖 绩效奖金 节日福利 餐饮补贴 专业培训 带薪年假 包吃,1年经验 本科 招1人,少于50人
税务经理,荔园地产,17500,广州-番禺区,民营公司,五险 餐饮补贴 通讯补贴 提供住宿,3-4年经验 本科 招1人,150-500人
财务经理/财务主管,广东宇基建设工程有限公司,11500,广州-番禺区,民营公司,五险一金 包住宿 包吃 升职加薪 上升空间,5-7年经验 大专 招1人,150-500人
财务主管/经理,广州捷和电子科技有限公司,11500,广州-荔湾区,民营公司,年终奖金 绩效奖金 五险 住房补贴 节日福利 员工旅游 提成工资 出差补贴,3-4年经验 本科 招1人,50-150人
财务总监（双休+五险一金）,广东拓臣科技发展有限公司,20000,广州-白云区,民营公司,带薪年假 法定假期 带薪培训 节日福利 绩效奖金 全勤奖 员工旅游 通讯补贴 社保福利 周末双休,10年以上经验 本科 招1人,50-150人
会  计  岗,广州工控健康教育投资有限公司,5250,广州-荔湾区,国企,五险一金 补充医疗保险 免费班车 交通补贴 餐饮补贴 通讯补贴 定期体检 绩效奖金 年终奖金 企业年金,3-4年经验 本科 招若干人,500-1000人
财务主管,广州黑鱼软件技术有限公司,9000,广州,民营公司,五险一金 绩效奖金 周末双休 弹性工作 带薪年假 节日福利 全勤奖,5-7年经验 本科 招若干人,150-500人
资深会计,广州市燕语食品有限公司,7000,广州-天河区,民营公司,定期体检 带薪年假 节日福利 生日聚餐 专业培训 弹性工作 员工旅游 补充医疗保险,5-7年经验 本科 招1人,150-500人
